ID,Date,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Latitude,Longitude
13069586,5/10/2023 14:00,BATTERY,SIMPLE,RESTAURANT,False,False,832,8.0,16.0,41.77501552,-87.68353021
13068744,5/10/2023 17:15,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,533,5.0,10.0,41.65872128,-87.59907603
13071052,5/10/2023 22:50,THEFT,OVER $500,APARTMENT,False,False,111,1.0,42.0,,
13128605,5/11/2023 0:00,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,False,False,831,8.0,16.0,41.76949321,-87.69070855
13073769,5/11/2023 7:00,THEFT,OVER $500,APARTMENT,False,False,1732,17.0,30.0,41.93917909,-87.72034116
13075969,5/11/2023 8:00,THEFT,OVER $500,RESIDENCE,False,False,623,6.0,6.0,41.74832522,-87.62292728
13130243,5/11/2023 15:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,2213,22.0,19.0,,
13076186,5/11/2023 17:41,THEFT,FROM BUILDING,RESIDENCE - PORCH / HALLWAY,False,False,1934,19.0,44.0,,
13076640,5/12/2023 0:00,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,HOSPITAL BUILDING / GROUNDS,False,False,411,4.0,8.0,41.757631,-87.58570825
13071740,5/12/2023 2:30,THEFT,OVER $500,RESIDENCE,False,False,825,8.0,16.0,41.77845787,-87.67983651
13071929,5/12/2023 7:15,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1133,11.0,28.0,,
13070536,5/12/2023 8:29,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,False,False,234,2.0,5.0,41.8005884,-87.58587294
13074643,5/12/2023 10:00,ASSAULT,SIMPLE,COMMERCIAL / BUSINESS OFFICE,False,False,513,5.0,9.0,41.69940379,-87.60562208
13070576,5/12/2023 11:15,ROBBERY,ARMED - HANDGUN,STREET,False,False,1032,10.0,25.0,41.84347107,-87.70866379
13072857,5/12/2023 11:30,THEFT,$500 AND UNDER,RESIDENCE,False,False,234,2.0,4.0,,
13071412,5/12/2023 12:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESTAURANT,False,True,323,3.0,5.0,41.76551076,-87.60507347
13071931,5/12/2023 12:43,THEFT,RETAIL THEFT,DRUG STORE,False,False,2521,25.0,31.0,41.93883609,-87.7460727
13086456,5/12/2023 13:00,THEFT,FROM BUILDING,RESIDENCE,False,False,1925,19.0,46.0,,
13070952,5/12/2023 15:19,ASSAULT,SIMPLE,SMALL RETAIL STORE,False,False,225,2.0,20.0,41.79599104,-87.63054249
13074624,5/12/2023 15:30,BURGLARY,FORCIBLE ENTRY,APARTMENT,True,False,2413,24.0,50.0,41.99681072,-87.68985404
13071218,5/12/2023 17:00,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,914,9.0,11.0,41.84854943,-87.63190909
13071962,5/12/2023 20:03,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,1021,10.0,24.0,41.86390688,-87.70803172
13071253,5/12/2023 23:30,BATTERY,SIMPLE,STREET,False,False,621,6.0,17.0,41.75241583,-87.64712116
13074259,5/13/2023 0:00,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,False,False,1134,11.0,24.0,41.86823169,-87.70499003
13071324,5/13/2023 2:16,ROBBERY,ARMED - HANDGUN,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1831,18.0,42.0,41.89318177,-87.6345943
13072862,5/13/2023 9:00,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1711,17.0,39.0,,
13071628,5/13/2023 12:30,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1235,12.0,25.0,41.85368716,-87.64652058
13073206,5/13/2023 14:00,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,1021,10.0,24.0,41.86390688,-87.70803172
13072012,5/13/2023 20:41,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1924,19.0,44.0,41.94558072,-87.65670606
13072107,5/13/2023 21:10,NARCOTICS,MANUFACTURE / DELIVER - CRACK,STREET,True,False,225,2.0,20.0,41.79200014,-87.62774045
13072187,5/13/2023 23:51,BATTERY,AGGRAVATED - HANDGUN,STREET,False,False,1533,15.0,24.0,41.86575277,-87.75442965
13072542,5/14/2023 3:00,CRIMINAL TRESPASS,TO VEHICLE,SIDEWALK,False,False,1134,11.0,28.0,41.87190792,-87.70179275
13073078,5/14/2023 5:04,BATTERY,AGGRAVATED DOMESTIC BATTERY - KNIFE / CUTTING INSTRUMENT,STREET,False,True,331,3.0,5.0,41.77302129,-87.57403674
13072431,5/14/2023 10:00,THEFT,OVER $500,STREET,False,False,2031,20.0,40.0,41.97214803,-87.70210529
13075101,5/14/2023 15:00,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,False,False,332,3.0,5.0,,
13072765,5/14/2023 17:00,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,331,3.0,5.0,41.76698814,-87.57510127
13073185,5/14/2023 18:05,THEFT,$500 AND UNDER,OTHER (SPECIFY),False,False,1032,10.0,22.0,41.83902476,-87.70653822
13072945,5/14/2023 19:30,BATTERY,SIMPLE,RESIDENCE - YARD (FRONT / BACK),False,True,1513,15.0,29.0,41.86647196,-87.77047784
13072952,5/14/2023 20:30,ASSAULT,AGGRAVATED - HANDGUN,SIDEWALK,False,False,1513,15.0,29.0,41.86647196,-87.77047784
13073511,5/14/2023 21:30,BATTERY,SIMPLE,APARTMENT,False,True,2521,25.0,31.0,41.92727552,-87.75380027
13073076,5/14/2023 23:02,THEFT,$500 AND UNDER,STREET,False,False,1223,12.0,27.0,41.88415205,-87.67288484
13073084,5/14/2023 23:10,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,612,6.0,17.0,41.75181577,-87.65700044
13073110,5/14/2023 23:25,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,False,False,132,1.0,4.0,,
13131090,5/15/2023 0:00,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,False,False,1231,12.0,27.0,,
13097317,5/15/2023 0:01,BATTERY,"AGGRAVATED - HANDS, FISTS, FEET, NO / MINOR INJURY",APARTMENT,False,True,632,6.0,6.0,41.74351526,-87.60986214
13073269,5/15/2023 9:00,THEFT,$500 AND UNDER,STREET,False,False,114,1.0,42.0,41.88789984,-87.61076571
13076239,5/15/2023 9:25,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1915,19.0,46.0,,
13073567,5/15/2023 13:15,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,TAVERN / LIQUOR STORE,False,False,225,2.0,20.0,41.79599104,-87.63054249
13073727,5/15/2023 13:15,ASSAULT,SIMPLE,APARTMENT,False,False,1522,15.0,29.0,41.88228139,-87.76209864
13107821,5/15/2023 13:30,THEFT,$500 AND UNDER,RESIDENCE,False,False,624,6.0,6.0,41.75773119,-87.61386605
13073826,5/15/2023 16:34,ASSAULT,SIMPLE,APARTMENT,False,False,611,6.0,17.0,41.74968114,-87.67311798
13073794,5/15/2023 17:20,ROBBERY,ARMED - HANDGUN,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,915,9.0,3.0,41.82484497,-87.63378955
13073981,5/15/2023 19:45,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,RESIDENCE,False,False,1112,11.0,27.0,41.89545571,-87.71683671
13075169,5/16/2023 0:00,ASSAULT,SIMPLE,STREET,False,False,923,9.0,14.0,41.79718181,-87.70285334
13074175,5/16/2023 0:45,BATTERY,DOMESTIC BATTERY SIMPLE,HOTEL / MOTEL,False,True,1833,18.0,2.0,,
13074585,5/16/2023 8:00,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,2514,25.0,31.0,41.93498174,-87.76210272
13074952,5/16/2023 9:00,THEFT,OVER $500,STREET,False,False,814,8.0,22.0,41.81304384,-87.74744327
13078807,5/16/2023 11:00,ASSAULT,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",STREET,False,False,234,2.0,5.0,41.79913281,-87.58908055
13075691,5/16/2023 15:30,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,GOVERNMENT BUILDING / PROPERTY,False,False,122,1.0,42.0,,
13076195,5/16/2023 17:58,THEFT,$500 AND UNDER,CHURCH / SYNAGOGUE / PLACE OF WORSHIP,False,False,1424,14.0,1.0,,
13075191,5/16/2023 18:33,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,False,False,1223,12.0,27.0,41.88418003,-87.68404842
13075039,5/16/2023 18:43,CRIMINAL DAMAGE,TO VEHICLE,STREET,True,False,1033,10.0,24.0,41.85002585,-87.69941675
13076362,5/16/2023 19:45,ASSAULT,SIMPLE,APARTMENT,False,False,1223,12.0,27.0,41.88418003,-87.68404842
13075980,5/17/2023 0:00,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,213,2.0,3.0,41.81750677,-87.62305466
13075408,5/17/2023 2:00,THEFT,POCKET-PICKING,CTA TRAIN,False,False,1923,19.0,44.0,41.94725479,-87.6534719
13075443,5/17/2023 4:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,532,5.0,9.0,41.66892784,-87.62137792
13078094,5/17/2023 7:00,THEFT,$500 AND UNDER,STREET,False,False,422,4.0,7.0,41.7489243,-87.55042028
13076799,5/17/2023 12:30,BATTERY,SIMPLE,SCHOOL - PUBLIC BUILDING,False,False,2013,20.0,48.0,41.98924362,-87.66511973
13076146,5/17/2023 17:00,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,1124,11.0,28.0,41.88099244,-87.70448679
13075949,5/17/2023 17:10,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,214,2.0,4.0,41.81901139,-87.6047721
13076262,5/17/2023 19:33,NARCOTICS,POSSESS - HEROIN (WHITE),ALLEY,True,False,1133,11.0,28.0,41.87449505,-87.714266
13076336,5/17/2023 20:25,ASSAULT,SIMPLE,STREET,False,False,1012,10.0,24.0,41.85435684,-87.72852606
13076505,5/18/2023 0:00,BATTERY,SIMPLE,SIDEWALK,False,False,1121,11.0,27.0,41.89547982,-87.71417725
13130879,5/18/2023 0:00,THEFT,$500 AND UNDER,STREET,False,False,834,8.0,18.0,,
13077323,5/18/2023 0:35,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,False,False,131,1.0,3.0,,
13077710,5/18/2023 10:00,THEFT,$500 AND UNDER,APARTMENT,False,False,331,3.0,5.0,41.76714898,-87.56749319
13077007,5/18/2023 14:15,OTHER OFFENSE,VIOLENT OFFENDER - DUTY TO REGISTER,SIDEWALK,True,False,2535,25.0,26.0,41.90817732,-87.7172213
13077345,5/18/2023 16:37,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,114,1.0,34.0,41.88511212,-87.62448405
13077208,5/18/2023 16:50,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,False,True,1135,11.0,28.0,41.87114971,-87.68734153
13078291,5/18/2023 22:00,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,121,1.0,34.0,,
13078451,5/18/2023 22:00,BATTERY,AGGRAVATED DOMESTIC BATTERY - KNIFE / CUTTING INSTRUMENT,CHA APARTMENT,False,True,533,5.0,10.0,41.65582112,-87.60132285
13077820,5/18/2023 23:00,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,214,2.0,4.0,41.81776885,-87.60921042
13092941,5/19/2023 8:30,THEFT,OVER $500,RESIDENCE,False,False,1812,18.0,43.0,41.92098956,-87.64375633
13084032,5/19/2023 11:15,THEFT,OVER $500,RESIDENCE,False,False,811,8.0,23.0,,
13098424,5/19/2023 14:10,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,2023,20.0,48.0,,
13078326,5/19/2023 16:00,THEFT,$500 AND UNDER,STREET,False,False,412,4.0,8.0,41.73957096,-87.58912382
13078906,5/19/2023 19:30,THEFT,$500 AND UNDER,STREET,False,False,612,6.0,17.0,41.75181577,-87.65700044
13081116,5/19/2023 20:00,THEFT,POCKET-PICKING,PARK PROPERTY,False,False,1814,18.0,43.0,41.92061684,-87.63746976
13078356,5/19/2023 20:02,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,STREET,True,False,724,7.0,16.0,41.76963194,-87.65423628
13091146,5/19/2023 21:30,THEFT,OVER $500,STREET,False,False,923,9.0,14.0,41.80108342,-87.68837951
13078537,5/19/2023 23:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1011,10.0,24.0,41.86393489,-87.71778941
13078624,5/20/2023 0:23,BATTERY,SIMPLE,CTA TRAIN,False,False,1214,12.0,27.0,41.89141255,-87.6479346
13078565,5/20/2023 0:23,BATTERY,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",CTA TRAIN,False,False,1214,12.0,27.0,41.89141255,-87.6479346
13084093,5/20/2023 1:00,THEFT,$500 AND UNDER,RESIDENCE,False,False,914,9.0,11.0,41.84309923,-87.64276201
13079343,5/20/2023 2:40,CRIMINAL DAMAGE,TO VEHICLE,SIDEWALK,False,False,822,8.0,14.0,,
13079334,5/20/2023 9:00,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE - PORCH / HALLWAY,False,False,713,7.0,16.0,,
13079312,5/20/2023 10:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,2222,22.0,21.0,,
13078860,5/20/2023 11:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,612,6.0,17.0,41.75355441,-87.65260634
13092900,5/20/2023 11:55,THEFT,$500 AND UNDER,APARTMENT,False,False,1935,19.0,43.0,,
13079673,5/20/2023 12:00,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,STREET,False,False,1223,12.0,27.0,41.88418003,-87.68404842
13079306,5/20/2023 14:30,THEFT,POCKET-PICKING,RESTAURANT,False,False,1833,18.0,2.0,41.89876792,-87.62411633
13080246,5/20/2023 14:30,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,DRUG STORE,False,False,1833,18.0,2.0,,
13080217,5/20/2023 14:45,THEFT,POCKET-PICKING,BAR OR TAVERN,False,False,1224,12.0,27.0,,
13079152,5/20/2023 15:00,ASSAULT,SIMPLE,RESIDENCE,False,False,533,5.0,10.0,41.65334619,-87.60485271
13088012,5/20/2023 16:00,ASSAULT,SIMPLE,BARBERSHOP,False,False,225,2.0,20.0,41.79599104,-87.63054249
13080254,5/20/2023 17:30,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1214,12.0,27.0,41.88866641,-87.65222782
13079242,5/20/2023 19:10,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,722,7.0,6.0,41.77143599,-87.6360858
13079370,5/20/2023 20:00,ASSAULT,SIMPLE,APARTMENT,False,False,631,6.0,6.0,41.74505962,-87.60627569
13079434,5/20/2023 21:15,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,512,5.0,9.0,41.70453102,-87.61491355
13082617,5/20/2023 23:23,CRIMINAL TRESPASS,TO VEHICLE,ALLEY,False,False,1923,19.0,44.0,,
13080194,5/21/2023 7:00,CRIMINAL DAMAGE,TO PROPERTY,HOTEL / MOTEL,False,False,1834,18.0,42.0,41.88899385,-87.62693483
13082620,5/21/2023 12:20,THEFT,RETAIL THEFT,GROCERY FOOD STORE,False,False,1214,12.0,34.0,,
13081119,5/21/2023 13:00,THEFT,OVER $500,APARTMENT,False,True,2511,25.0,36.0,41.93151433,-87.79181701
13079983,5/21/2023 13:21,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,2511,25.0,36.0,41.93151433,-87.79181701
13086489,5/21/2023 13:30,THEFT,OVER $500,LAKEFRONT / WATERFRONT / RIVERBANK,False,False,123,1.0,34.0,,
13080733,5/21/2023 14:00,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,ALLEY,False,True,2222,22.0,21.0,41.72776593,-87.65675452
13080221,5/21/2023 16:25,THEFT,FROM BUILDING,RESTAURANT,False,False,1215,12.0,27.0,,
13080299,5/21/2023 17:55,BATTERY,SIMPLE,ALLEY,True,False,1831,18.0,42.0,41.89026522,-87.63108931
13080333,5/21/2023 18:24,KIDNAPPING,KIDNAPPING,SIDEWALK,False,False,432,4.0,10.0,41.70930764,-87.53528495
13080483,5/21/2023 21:48,BATTERY,SIMPLE,RESTAURANT,False,False,1833,18.0,2.0,41.89876792,-87.62411633
13080580,5/22/2023 3:30,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,2535,25.0,26.0,41.90817732,-87.7172213
13128789,5/22/2023 10:00,DECEPTIVE PRACTICE,"THEFT BY LESSEE, MOTOR VEHICLE",COMMERCIAL / BUSINESS OFFICE,False,False,123,1.0,4.0,41.87271174,-87.62595757
13082626,5/22/2023 15:06,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,1834,18.0,42.0,,
13086461,5/22/2023 16:15,THEFT,OVER $500,STREET,False,False,1233,12.0,25.0,,
13084033,5/22/2023 19:00,THEFT,OVER $500,STREET,False,False,1811,18.0,2.0,,
13081399,5/22/2023 19:35,THEFT,OVER $500,STREET,False,False,1934,19.0,44.0,41.93486,-87.64531959
13081481,5/22/2023 19:58,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1135,11.0,28.0,41.87114971,-87.68734153
13081603,5/22/2023 20:35,NARCOTICS,FOUND SUSPECT NARCOTICS,HOSPITAL BUILDING / GROUNDS,True,False,411,4.0,8.0,41.757631,-87.58570825
13082256,5/22/2023 22:00,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE WITH VIN",RESIDENCE,False,False,1612,16.0,41.0,41.98959647,-87.79961609
13081794,5/22/2023 22:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,835,8.0,18.0,41.75806149,-87.68795648
13081598,5/22/2023 22:12,BATTERY,AGGRAVATED - HANDGUN,PARK PROPERTY,False,False,2422,24.0,49.0,42.0193715,-87.67118199
13082612,5/22/2023 22:55,THEFT,OVER $500,STREET,False,False,1422,14.0,26.0,,
13082138,5/23/2023 8:50,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,323,3.0,6.0,41.76315942,-87.61037092
13086482,5/23/2023 9:30,THEFT,OVER $500,STREET,False,False,1223,12.0,27.0,,
13081986,5/23/2023 11:00,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,False,False,1421,14.0,26.0,41.91592245,-87.70523155
13082518,5/23/2023 11:15,THEFT,$500 AND UNDER,STREET,False,False,1631,16.0,38.0,41.94746336,-87.83285286
13082172,5/23/2023 12:00,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,False,False,921,9.0,12.0,41.82276769,-87.69556928
13082198,5/23/2023 12:40,ASSAULT,SIMPLE,GAS STATION,False,False,113,1.0,4.0,,
13101757,5/23/2023 14:00,THEFT,FROM BUILDING,RESIDENCE,False,False,2424,24.0,49.0,,
13083887,5/23/2023 14:30,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,331,3.0,5.0,41.76896505,-87.5682194
13130232,5/23/2023 19:00,ASSAULT,SIMPLE,RESIDENCE,False,True,711,7.0,20.0,,
13083100,5/23/2023 19:00,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,1632,16.0,38.0,41.94171523,-87.80193426
13082676,5/23/2023 19:22,BATTERY,SIMPLE,ALLEY,False,False,722,7.0,6.0,41.77440602,-87.63574935
13087261,5/23/2023 19:23,BATTERY,SIMPLE,ALLEY,False,False,722,7.0,6.0,41.77440602,-87.63574935
13083500,5/23/2023 20:35,BATTERY,SIMPLE,SIDEWALK,False,False,114,1.0,42.0,41.88372315,-87.62442229
13085382,5/23/2023 22:30,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,False,False,1923,19.0,44.0,41.94910548,-87.6504195
13082977,5/24/2023 2:38,BATTERY,SIMPLE,STREET,False,False,332,3.0,5.0,41.77338229,-87.58219664
13083708,5/24/2023 7:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2533,25.0,37.0,41.90837083,-87.7522373
13083072,5/24/2023 7:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2511,25.0,36.0,41.93540625,-87.7919458
13083132,5/24/2023 7:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,2411,24.0,50.0,42.01589403,-87.69087606
13084015,5/24/2023 7:25,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,1431,14.0,1.0,,
13084909,5/24/2023 8:00,THEFT,ATTEMPT THEFT,STREET,False,False,713,7.0,16.0,41.79329893,-87.66456619
13085997,5/24/2023 9:00,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,834,8.0,18.0,41.74829912,-87.74130784
13083651,5/24/2023 13:58,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,114,1.0,34.0,41.88511212,-87.62448405
13083739,5/24/2023 14:08,NARCOTICS,MANUFACTURE / DELIVER - HEROIN (TAN / BROWN TAR),HOSPITAL BUILDING / GROUNDS,True,False,411,4.0,8.0,41.757631,-87.58570825
13083748,5/24/2023 16:40,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,ALLEY,False,False,1512,15.0,29.0,41.88466632,-87.76991054
13085279,5/24/2023 17:49,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,234,2.0,5.0,,
13083848,5/24/2023 17:56,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,632,6.0,6.0,41.73639696,-87.62179837
13089309,5/24/2023 20:30,THEFT,OVER $500,STREET,False,False,322,3.0,6.0,41.77113297,-87.6154026
13086195,5/25/2023 0:00,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,True,1112,11.0,27.0,41.89989902,-87.72255727
13106616,5/25/2023 0:00,DECEPTIVE PRACTICE,"THEFT BY LESSEE, MOTOR VEHICLE",PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,511,5.0,9.0,41.72184048,-87.61727759
13086501,5/25/2023 0:00,THEFT,OVER $500,STREET,False,False,133,1.0,4.0,,
13086504,5/25/2023 0:10,THEFT,OVER $500,STREET,False,False,211,2.0,4.0,,
13086532,5/25/2023 1:00,THEFT,OVER $500,RESIDENCE,False,True,524,5.0,21.0,41.67029086,-87.65805944
13086494,5/25/2023 5:35,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,834,8.0,18.0,41.74869985,-87.74131881
13085542,5/25/2023 6:00,BATTERY,"AGGRAVATED - HANDS, FISTS, FEET, NO / MINOR INJURY",GAS STATION,False,False,713,7.0,16.0,41.79329893,-87.66456619
13127753,5/25/2023 11:16,DECEPTIVE PRACTICE,"THEFT BY LESSEE, MOTOR VEHICLE",OTHER COMMERCIAL TRANSPORTATION,False,False,131,1.0,3.0,41.85733898,-87.62559841
13092637,5/25/2023 12:00,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,HOSPITAL BUILDING / GROUNDS,False,False,411,4.0,8.0,41.757631,-87.58570825
13086464,5/25/2023 12:02,THEFT,RETAIL THEFT,DRUG STORE,False,False,1732,17.0,30.0,,
13086343,5/25/2023 12:41,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,HOTEL / MOTEL,False,False,1834,18.0,42.0,41.88899385,-87.62693483
13109817,5/25/2023 14:00,SEX OFFENSE,AGGRAVATED CRIMINAL SEXUAL ABUSE,PARK PROPERTY,False,False,114,1.0,42.0,41.88433567,-87.61919714
13086495,5/25/2023 17:35,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,834,8.0,18.0,41.74869985,-87.74131881
13097905,5/25/2023 22:00,ASSAULT,SIMPLE,STREET,False,False,1511,15.0,29.0,41.89182053,-87.76655687
13087353,5/25/2023 22:40,THEFT,OVER $500,STREET,False,False,121,1.0,34.0,41.87772264,-87.64399402
13085691,5/26/2023 0:00,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,1511,15.0,29.0,41.89572102,-87.76785568
13130831,5/26/2023 0:00,THEFT,OVER $500,RESIDENCE,False,False,1623,16.0,45.0,,
13087462,5/26/2023 2:17,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,TAVERN / LIQUOR STORE,False,False,2523,25.0,35.0,,
13098925,5/26/2023 11:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,HOSPITAL BUILDING / GROUNDS,False,False,411,4.0,8.0,41.757631,-87.58570825
13115572,5/26/2023 12:00,DECEPTIVE PRACTICE,FORGERY,STREET,False,False,2212,22.0,19.0,41.68355465,-87.683353
13087245,5/26/2023 12:30,THEFT,OVER $500,CTA BUS,False,False,715,7.0,16.0,41.79329893,-87.66456619
13086390,5/26/2023 14:00,THEFT,RETAIL THEFT,STREET,False,False,114,1.0,34.0,41.88511212,-87.62448405
13098175,5/26/2023 15:45,MOTOR VEHICLE THEFT,AUTOMOBILE,OTHER (SPECIFY),False,False,511,5.0,9.0,41.72184048,-87.61727759
13092946,5/26/2023 16:30,THEFT,$500 AND UNDER,RESIDENCE - YARD (FRONT / BACK),False,False,1915,19.0,46.0,41.95778849,-87.65463939
13086353,5/26/2023 16:39,THEFT,RETAIL THEFT,CONVENIENCE STORE,False,False,114,1.0,34.0,41.88511212,-87.62448405
13087450,5/26/2023 18:10,THEFT,OVER $500,PARK PROPERTY,False,False,1213,12.0,27.0,,
13089491,5/26/2023 19:30,THEFT,OVER $500,RESIDENCE,False,False,1622,16.0,45.0,,
13086733,5/26/2023 19:35,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",HOSPITAL BUILDING / GROUNDS,False,False,411,4.0,8.0,41.757631,-87.58570825
13087330,5/26/2023 20:00,THEFT,OVER $500,STREET,False,False,2413,24.0,40.0,41.99310038,-87.67913892
13086686,5/26/2023 21:25,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,811,8.0,23.0,41.79343129,-87.78428604
13129244,5/27/2023 0:01,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,APARTMENT,False,False,2011,20.0,40.0,41.97586496,-87.69292242
13086856,5/27/2023 3:40,THEFT,$500 AND UNDER,STREET,False,True,232,2.0,20.0,41.78698092,-87.6157905
13090674,5/27/2023 4:00,THEFT,OVER $500,STREET,False,False,1214,12.0,27.0,,
13087241,5/27/2023 7:00,ASSAULT,SIMPLE,STREET,False,True,1113,11.0,28.0,41.87781891,-87.73878468
13088462,5/27/2023 11:00,THEFT,POCKET-PICKING,SIDEWALK,False,False,1814,18.0,43.0,,
13097347,5/27/2023 11:42,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,False,False,2413,24.0,40.0,41.99355232,-87.68236779
13087474,5/27/2023 13:25,THEFT,OVER $500,STREET,False,False,1921,19.0,47.0,,
13087215,5/27/2023 13:42,NARCOTICS,MANUFACTURE / DELIVER - CRACK,STREET,True,False,2532,25.0,37.0,41.90766734,-87.75749336
13087283,5/27/2023 14:57,ARSON,BY FIRE,APARTMENT,False,False,732,7.0,6.0,41.76625037,-87.63717198
