ID,Date,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Latitude,Longitude
12761131,7/13/2022 20:12,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,False,False,2023,20.0,48.0,41.97725552,-87.65783825
12760682,7/14/2022 0:00,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,114,1.0,42.0,41.88789984,-87.61076571
12760493,7/14/2022 2:00,CRIMINAL DAMAGE,TO PROPERTY,STREET,False,False,1832,18.0,2.0,41.89484426,-87.6304625
12775485,7/14/2022 6:38,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,RESIDENCE,False,False,2223,22.0,21.0,,
12760634,7/14/2022 8:30,BURGLARY,UNLAWFUL ENTRY,RESIDENCE - GARAGE,False,False,824,8.0,16.0,41.78754611,-87.69728621
13059347,7/14/2022 9:00,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,False,False,1623,16.0,45.0,,
12774288,7/14/2022 9:45,NARCOTICS,POSSESS - CRACK,STREET,True,False,1115,11.0,28.0,,
12790433,7/14/2022 10:35,NARCOTICS,POSSESS - HEROIN (WHITE),VACANT LOT / LAND,True,False,1115,11.0,28.0,,
12789732,7/14/2022 11:09,OFFENSE INVOLVING CHILDREN,AGGRAVATED CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,RESIDENCE,False,True,813,8.0,13.0,,
12761127,7/14/2022 12:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1511,15.0,29.0,41.89362301,-87.76534725
13117999,7/14/2022 14:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,1622,16.0,45.0,,
12763962,7/14/2022 14:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1423,14.0,1.0,,
12763092,7/14/2022 14:36,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,False,False,2431,24.0,49.0,42.00707008,-87.66139364
12761354,7/14/2022 15:30,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,531,5.0,9.0,41.6886247,-87.60832836
12760968,7/14/2022 15:50,BATTERY,SIMPLE,SMALL RETAIL STORE,False,False,2422,24.0,49.0,42.01939924,-87.67504949
12769480,7/14/2022 16:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,1834,18.0,42.0,,
12761060,7/14/2022 16:40,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,False,False,1413,14.0,26.0,41.91737969,-87.70876289
12949016,7/14/2022 16:44,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,False,1012,10.0,24.0,,
12783077,7/14/2022 17:50,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,1834,18.0,42.0,,
12761173,7/14/2022 18:09,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),True,False,1911,19.0,47.0,41.95900991,-87.6821643
12766276,7/14/2022 19:35,THEFT,OVER $500,VEHICLE - DELIVERY TRUCK,False,False,523,5.0,9.0,,
12971935,7/15/2022 0:00,THEFT,OVER $500,APARTMENT,False,False,1831,18.0,42.0,,
12999459,7/15/2022 0:01,OFFENSE INVOLVING CHILDREN,AGGRAVATED CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,RESIDENCE,False,True,2512,25.0,36.0,,
12951034,7/15/2022 0:01,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,True,1632,16.0,38.0,,
12941180,7/15/2022 7:00,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,False,True,321,3.0,20.0,,
12813811,7/15/2022 9:35,NARCOTICS,MANUFACTURE / DELIVER -  HEROIN (WHITE),APARTMENT,True,False,1523,15.0,37.0,,
12783414,7/15/2022 11:30,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,331,3.0,5.0,41.77308501,-87.56833541
13092883,7/15/2022 12:00,THEFT,FROM BUILDING,APARTMENT,False,False,1924,19.0,44.0,,
13130258,7/15/2022 12:00,DECEPTIVE PRACTICE,FINANCIAL EXPLOITATION OF AN ELDERLY OR DISABLED PERSON,RESIDENCE,False,True,523,5.0,9.0,,
12996534,7/15/2022 13:00,THEFT,$500 AND UNDER,APARTMENT,False,False,2032,20.0,47.0,,
12762376,7/15/2022 14:00,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,531,5.0,9.0,41.69226202,-87.60719643
12763251,7/15/2022 14:30,THEFT,$500 AND UNDER,COMMERCIAL / BUSINESS OFFICE,False,False,1833,18.0,2.0,41.89876792,-87.62411633
12813812,7/15/2022 15:37,NARCOTICS,POSSESS - COCAINE,APARTMENT,True,False,913,9.0,11.0,,
12763054,7/15/2022 19:00,THEFT,OVER $500,APARTMENT,False,False,1922,19.0,47.0,41.95137681,-87.66897834
12773713,7/15/2022 21:16,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,2422,24.0,49.0,,
12975804,7/16/2022 0:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,2023,20.0,48.0,,
12967501,7/16/2022 8:00,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,933,9.0,20.0,,
12780720,7/16/2022 8:00,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,False,False,323,3.0,6.0,41.76497711,-87.62328611
12813727,7/16/2022 9:00,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,False,False,1014,10.0,24.0,41.85583825,-87.71758808
12916431,7/16/2022 10:25,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,PARK PROPERTY,False,False,1123,11.0,28.0,,
12954230,7/16/2022 11:21,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,2032,20.0,47.0,,
12776948,7/16/2022 11:40,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,BOAT / WATERCRAFT,False,False,1834,18.0,42.0,,
12766271,7/16/2022 12:20,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1424,14.0,1.0,,
12774746,7/16/2022 13:00,THEFT,$500 AND UNDER,APARTMENT,False,False,212,2.0,3.0,41.8302026,-87.62053299
12969881,7/16/2022 14:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,331,3.0,5.0,,
13043151,7/16/2022 14:00,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER (SPECIFY),False,False,1911,19.0,47.0,,
12762948,7/16/2022 14:45,THEFT,OVER $500,SMALL RETAIL STORE,False,False,825,8.0,16.0,41.78008773,-87.68366232
12766313,7/16/2022 15:05,THEFT,OVER $500,RESIDENCE - YARD (FRONT / BACK),False,False,722,7.0,6.0,,
12791621,7/16/2022 16:00,THEFT,$500 AND UNDER,STREET,False,False,1432,14.0,32.0,41.91881202,-87.68012972
12763081,7/16/2022 17:03,THEFT,$500 AND UNDER,SMALL RETAIL STORE,False,False,1112,11.0,27.0,41.89542474,-87.72027859
12763118,7/16/2022 17:40,ROBBERY,STRONG ARM - NO WEAPON,CONVENIENCE STORE,False,False,2521,25.0,31.0,41.92425058,-87.74554504
12763207,7/16/2022 21:17,CRIMINAL TRESPASS,TO LAND,HOTEL / MOTEL,True,False,1834,18.0,42.0,41.88899385,-87.62693483
12845749,7/17/2022 0:00,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER (SPECIFY),False,False,1935,19.0,43.0,,
12763349,7/17/2022 2:30,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,APARTMENT,False,True,1021,10.0,24.0,41.85987725,-87.71036164
12763350,7/17/2022 2:38,BATTERY,SIMPLE,APARTMENT,True,False,1732,17.0,30.0,41.94368825,-87.72609829
12763465,7/17/2022 3:00,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1833,18.0,2.0,41.89876792,-87.62411633
12954541,7/17/2022 3:00,THEFT,$500 AND UNDER,STREET,False,False,624,6.0,6.0,,
12966588,7/17/2022 3:00,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,False,False,1631,16.0,29.0,,
12763366,7/17/2022 3:34,BURGLARY,HOME INVASION,RESIDENCE,False,True,2211,22.0,19.0,41.68543577,-87.71033761
12763575,7/17/2022 3:46,THEFT,$500 AND UNDER,GAS STATION,False,False,113,1.0,4.0,,
12765091,7/17/2022 11:15,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,122,1.0,42.0,,
12766270,7/17/2022 12:30,THEFT,$500 AND UNDER,RESIDENCE - YARD (FRONT / BACK),False,False,823,8.0,23.0,,
13013102,7/17/2022 13:00,DECEPTIVE PRACTICE,THEFT OF LABOR / SERVICES,RESIDENCE,False,False,834,8.0,18.0,,
12766790,7/17/2022 13:50,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,1124,11.0,28.0,41.88099244,-87.70448679
12763878,7/17/2022 14:20,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,411,4.0,8.0,41.75142798,-87.59149723
13049633,7/17/2022 15:45,BATTERY,SIMPLE,RESIDENCE,False,False,2525,25.0,35.0,,
12763839,7/17/2022 16:32,BATTERY,SIMPLE,SIDEWALK,True,False,2433,24.0,48.0,41.99304397,-87.66036036
12767451,7/17/2022 17:00,THEFT,$500 AND UNDER,PARK PROPERTY,False,False,1022,10.0,24.0,,
12781506,7/17/2022 17:51,THEFT,$500 AND UNDER,APARTMENT,False,False,1224,12.0,27.0,,
13001596,7/17/2022 18:03,THEFT,FROM BUILDING,RESIDENCE,False,False,2423,24.0,49.0,,
12766260,7/17/2022 19:08,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,1733,17.0,35.0,,
12764012,7/17/2022 20:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,432,4.0,10.0,41.70756025,-87.54134193
12764123,7/17/2022 21:00,ASSAULT,SIMPLE,RESIDENCE,False,True,523,5.0,34.0,41.67543898,-87.63822101
12765775,7/17/2022 22:00,BURGLARY,UNLAWFUL ENTRY,COMMERCIAL / BUSINESS OFFICE,False,False,1932,19.0,43.0,41.92621527,-87.64984054
13002105,7/18/2022 0:00,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,False,False,824,8.0,15.0,,
12768542,7/18/2022 2:00,THEFT,OVER $500,STREET,False,False,222,2.0,4.0,,
12766309,7/18/2022 8:57,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,114,1.0,42.0,,
12999327,7/18/2022 9:00,THEFT,OVER $500,RESIDENCE,False,False,2211,22.0,19.0,,
12766288,7/18/2022 13:56,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,1935,19.0,43.0,,
12765212,7/18/2022 14:20,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,1833,18.0,42.0,41.8967056,-87.62611525
12764833,7/18/2022 15:49,ASSAULT,SIMPLE,RESTAURANT,False,False,1711,17.0,50.0,41.99728758,-87.71724911
12765141,7/18/2022 19:08,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,True,False,1631,16.0,38.0,,
12765252,7/18/2022 19:55,CRIMINAL TRESPASS,TO LAND,HOTEL / MOTEL,True,False,1834,18.0,42.0,41.88899385,-87.62693483
12765328,7/18/2022 20:56,CRIMINAL TRESPASS,TO LAND,RESIDENCE - PORCH / HALLWAY,True,False,324,3.0,8.0,41.7587536,-87.58742517
12766275,7/18/2022 21:25,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,OTHER (SPECIFY),False,False,122,1.0,42.0,41.87812392,-87.63320879
12768534,7/18/2022 21:30,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,1935,19.0,43.0,,
12767438,7/18/2022 22:00,THEFT,OVER $500,APARTMENT,False,False,235,2.0,5.0,41.79080256,-87.59482407
12765368,7/19/2022 1:30,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,1021,10.0,24.0,41.8655521,-87.70930063
12838171,7/19/2022 9:00,THEFT,FROM BUILDING,COMMERCIAL / BUSINESS OFFICE,False,False,1214,12.0,27.0,,
12768527,7/19/2022 9:10,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,False,False,2013,20.0,48.0,,
12766071,7/19/2022 10:34,BATTERY,AGGRAVATED - HANDGUN,SIDEWALK,False,False,1121,11.0,27.0,41.89547982,-87.71417725
12768995,7/19/2022 10:50,BATTERY,SIMPLE,HOSPITAL BUILDING / GROUNDS,False,False,411,4.0,8.0,41.757631,-87.58570825
12833181,7/19/2022 11:40,NARCOTICS,FORFEIT PROPERTY,AIRPORT/AIRCRAFT,True,False,1651,16.0,41.0,,
12977487,7/19/2022 12:00,THEFT,OVER $500,AUTO / BOAT / RV DEALERSHIP,False,False,2211,22.0,19.0,,
12766618,7/19/2022 12:00,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,1634,16.0,30.0,41.94458772,-87.76179275
12766388,7/19/2022 15:06,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",STREET,False,False,1834,18.0,42.0,,
12766536,7/19/2022 19:30,THEFT,$500 AND UNDER,ATHLETIC CLUB,False,False,833,8.0,18.0,41.75767815,-87.74164313
12766229,7/19/2022 20:15,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,1225,12.0,28.0,41.87136152,-87.68402395
12766368,7/19/2022 20:25,BATTERY,SIMPLE,GAS STATION,False,False,113,1.0,4.0,,
12766697,7/19/2022 21:00,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,914,9.0,11.0,41.84309923,-87.64276201
12947622,7/20/2022 3:31,THEFT,OVER $500,AIRPORT TERMINAL LOWER LEVEL - NON-SECURE AREA,False,False,1653,16.0,41.0,,
12784193,7/20/2022 7:00,THEFT,OVER $500,APARTMENT,False,False,1834,18.0,42.0,41.88899385,-87.62693483
13026179,7/20/2022 9:00,DECEPTIVE PRACTICE,"THEFT BY LESSEE, NON-MOTOR VEHICLE",SMALL RETAIL STORE,False,False,1023,10.0,28.0,,
12990854,7/20/2022 11:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1824,18.0,2.0,,
12767056,7/20/2022 11:20,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",ALLEY,True,False,1532,15.0,28.0,41.88312285,-87.74611677
12998984,7/20/2022 12:00,THEFT,$500 AND UNDER,RESIDENCE,False,False,1711,17.0,50.0,,
12767049,7/20/2022 12:39,OTHER OFFENSE,HARASSMENT BY TELEPHONE,SMALL RETAIL STORE,False,False,225,2.0,3.0,41.79599104,-87.63054249
12871995,7/20/2022 13:22,NARCOTICS,POSSESS - HALLUCINOGENS,APARTMENT,True,False,913,9.0,11.0,,
12781676,7/20/2022 14:00,THEFT,$500 AND UNDER,APARTMENT,False,False,221,2.0,4.0,41.81136434,-87.6058345
12768080,7/20/2022 15:00,THEFT,$500 AND UNDER,RESTAURANT,False,False,122,1.0,42.0,41.88030381,-87.63697827
12994808,7/20/2022 15:00,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,False,False,1712,17.0,39.0,,
13114713,7/20/2022 18:09,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,123,1.0,34.0,,
12767552,7/20/2022 18:10,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,334,3.0,7.0,41.7590115,-87.56451854
12773184,7/20/2022 19:00,THEFT,$500 AND UNDER,STREET,False,False,322,3.0,6.0,41.76863448,-87.62493934
12767601,7/20/2022 19:30,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE / HEALTH OF CHILD,APARTMENT,False,False,1011,10.0,24.0,41.86162732,-87.73604559
12767870,7/20/2022 20:00,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,311,3.0,20.0,41.78327639,-87.62378456
12789742,7/20/2022 21:00,THEFT,OVER $500,STREET,False,False,2413,24.0,50.0,41.99638511,-87.69472166
12768915,7/20/2022 21:40,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,False,False,1021,10.0,24.0,41.85572892,-87.71511508
12767618,7/20/2022 23:18,BATTERY,DOMESTIC BATTERY SIMPLE,PARK PROPERTY,True,True,1624,16.0,38.0,41.95369697,-87.76701631
13016497,7/21/2022 0:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,914,9.0,25.0,,
12767760,7/21/2022 3:00,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,RESIDENCE,False,True,424,4.0,10.0,41.72831971,-87.54514974
12789980,7/21/2022 6:30,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE - GARAGE,False,False,2524,25.0,31.0,41.92689732,-87.72317441
12769485,7/21/2022 8:00,THEFT,FROM BUILDING,RESIDENCE - PORCH / HALLWAY,False,False,2012,20.0,40.0,,
13109109,7/21/2022 9:00,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,1612,16.0,41.0,,
12768536,7/21/2022 9:15,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE - GARAGE,False,False,123,1.0,4.0,,
12769421,7/21/2022 9:30,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1021,10.0,24.0,41.86286462,-87.714213
12770447,7/21/2022 10:00,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,PARK PROPERTY,False,False,2525,25.0,26.0,,
12770459,7/21/2022 10:30,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,False,False,1431,14.0,1.0,,
12790414,7/21/2022 10:34,NARCOTICS,POSSESS - CRACK,ALLEY,True,False,1115,11.0,28.0,,
12833192,7/21/2022 11:00,NARCOTICS,FORFEIT PROPERTY,AIRPORT/AIRCRAFT,True,False,1651,16.0,41.0,,
12790417,7/21/2022 11:41,NARCOTICS,POSSESS - CRACK,SIDEWALK,True,False,1122,11.0,28.0,,
13108237,7/21/2022 12:00,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,False,False,1631,16.0,38.0,,
12768158,7/21/2022 13:00,THEFT,OVER $500,STREET,False,False,1832,18.0,42.0,41.89482493,-87.63178864
12947290,7/21/2022 13:30,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,1424,14.0,1.0,,
12768309,7/21/2022 13:58,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,False,2223,22.0,21.0,41.72649521,-87.63970774
12775482,7/21/2022 14:12,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,OTHER (SPECIFY),False,False,1231,12.0,27.0,,
12779780,7/21/2022 15:30,DECEPTIVE PRACTICE,"THEFT BY LESSEE, MOTOR VEHICLE",STREET,False,False,511,5.0,9.0,41.72184048,-87.61727759
12992994,7/21/2022 18:00,BATTERY,SIMPLE,RESIDENCE,False,False,831,8.0,17.0,,
12768480,7/21/2022 18:35,OTHER OFFENSE,GUN OFFENDER - DUTY TO REGISTER,STREET,True,False,713,7.0,16.0,41.78063218,-87.66424685
12768811,7/21/2022 20:30,THEFT,OVER $500,APARTMENT,False,False,612,6.0,17.0,41.75400551,-87.66258107
12778224,7/21/2022 22:30,LIQUOR LAW VIOLATION,LIQUOR LICENSE VIOLATION,BAR OR TAVERN,True,False,1831,18.0,42.0,41.89318177,-87.6345943
12770049,7/22/2022 0:00,THEFT,OVER $500,STREET,False,False,1414,14.0,32.0,41.92473328,-87.7055714
12957102,7/22/2022 0:00,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,SMALL RETAIL STORE,False,False,524,5.0,21.0,,
12768796,7/22/2022 1:14,MOTOR VEHICLE THEFT,"CYCLE, SCOOTER, BIKE NO VIN",STREET,False,False,1213,12.0,1.0,41.8963567,-87.6635839
12771346,7/22/2022 4:25,THEFT,POCKET-PICKING,HOTEL / MOTEL,False,False,113,1.0,4.0,,
12941808,7/22/2022 5:19,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,False,False,1235,12.0,25.0,,
12769410,7/22/2022 6:00,THEFT,OVER $500,STREET,False,False,2531,25.0,29.0,41.91428463,-87.77209337
12769109,7/22/2022 7:52,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,False,False,815,8.0,14.0,41.8033591,-87.72835305
13004045,7/22/2022 9:00,DECEPTIVE PRACTICE,BOGUS CHECK,PAWN SHOP,False,False,122,1.0,4.0,,
12812580,7/22/2022 11:30,NARCOTICS,MANUFACTURE / DELIVER - CANNABIS 10 GRAMS OR LESS,STREET,True,False,1122,11.0,28.0,,
12769244,7/22/2022 11:43,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,623,6.0,6.0,41.75096736,-87.62415881
12790411,7/22/2022 12:04,NARCOTICS,MANUFACTURE / DELIVER - CANNABIS 10 GRAMS OR LESS,STREET,True,False,1122,11.0,28.0,,
12839611,7/22/2022 12:08,NARCOTICS,MANUFACTURE / DELIVER -  HEROIN (WHITE),SIDEWALK,True,False,1112,11.0,27.0,,
12769999,7/22/2022 13:15,ASSAULT,SIMPLE,APARTMENT,False,True,2413,24.0,40.0,41.99310468,-87.6789292
12769520,7/22/2022 15:00,THEFT,POCKET-PICKING,SIDEWALK,False,False,225,2.0,3.0,41.79599104,-87.63054249
13026177,7/22/2022 15:15,OTHER OFFENSE,SEX OFFENDER - FAIL TO REGISTER,POLICE FACILITY / VEHICLE PARKING LOT,False,False,213,2.0,3.0,,
12773714,7/22/2022 15:37,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,2422,24.0,49.0,,
12769404,7/22/2022 16:20,THEFT,$500 AND UNDER,RESTAURANT,False,False,1832,18.0,2.0,41.89484426,-87.6304625
12769638,7/22/2022 17:00,THEFT,FROM BUILDING,ATHLETIC CLUB,False,False,1834,18.0,42.0,41.88899385,-87.62693483
12769547,7/22/2022 18:00,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,921,9.0,15.0,41.81676536,-87.69201172
12781472,7/22/2022 18:11,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,1834,18.0,42.0,,
12983316,7/22/2022 18:30,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,APARTMENT,False,False,831,8.0,15.0,,
12771338,7/22/2022 18:35,THEFT,FROM BUILDING,HOTEL / MOTEL,False,False,1834,18.0,42.0,41.88899385,-87.62693483
13096919,7/22/2022 19:01,MOTOR VEHICLE THEFT,AUTOMOBILE,RESIDENCE - GARAGE,False,False,114,1.0,42.0,,
12769670,7/22/2022 20:45,THEFT,OVER $500,ALLEY,False,False,213,2.0,3.0,41.82310029,-87.61697963
12770646,7/22/2022 23:27,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,1023,10.0,12.0,41.85373478,-87.6967006
12772302,7/23/2022 0:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1914,19.0,46.0,41.96270724,-87.65297674
12769899,7/23/2022 0:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1732,17.0,30.0,41.94140095,-87.72480413
12771530,7/23/2022 1:00,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,VEHICLE NON-COMMERCIAL,False,False,922,9.0,15.0,41.81292964,-87.69067806
12770457,7/23/2022 4:30,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1713,17.0,33.0,,
12769927,7/23/2022 5:00,MOTOR VEHICLE THEFT,AUTOMOBILE,DRIVEWAY - RESIDENTIAL,False,False,822,8.0,14.0,41.79345182,-87.70778186
12828395,7/23/2022 7:00,THEFT,OVER $500,APARTMENT,False,False,1231,12.0,28.0,,
12769919,7/23/2022 8:00,CRIMINAL DAMAGE,TO PROPERTY,COMMERCIAL / BUSINESS OFFICE,False,False,411,4.0,8.0,41.75142798,-87.59149723
12963483,7/23/2022 8:08,ASSAULT,AGGRAVATED - HANDGUN,RESIDENCE - YARD (FRONT / BACK),False,False,1014,10.0,24.0,,
12993386,7/23/2022 9:00,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,False,False,333,3.0,7.0,,
12773116,7/23/2022 9:40,THEFT,FROM BUILDING,APARTMENT,False,False,1122,11.0,28.0,41.87802667,-87.72190635
12770226,7/23/2022 13:00,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1914,19.0,46.0,41.96270724,-87.65297674
12770469,7/23/2022 16:00,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,812,8.0,13.0,41.77474571,-87.79420822
12777918,7/23/2022 16:00,THEFT,OVER $500,CONSTRUCTION SITE,False,False,1234,12.0,25.0,41.85937946,-87.66619446
12788976,7/23/2022 16:25,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,1831,18.0,42.0,,
12781439,7/23/2022 17:47,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,1834,18.0,42.0,,
12772549,7/23/2022 20:00,THEFT,OVER $500,STREET,False,False,1225,12.0,28.0,41.87136152,-87.68402395
12770653,7/24/2022 2:40,BATTERY,SIMPLE,STREET,False,False,132,1.0,3.0,41.85221251,-87.62378665
12770945,7/24/2022 9:00,THEFT,$500 AND UNDER,STREET,False,False,222,2.0,4.0,41.81237398,-87.599323
12770853,7/24/2022 10:00,THEFT,RETAIL THEFT,CONVENIENCE STORE,False,False,113,1.0,4.0,,
12771015,7/24/2022 10:40,ASSAULT,SIMPLE,STREET,False,False,1831,18.0,42.0,41.89073117,-87.63821291
12791414,7/24/2022 10:49,NARCOTICS,POSSESS - CRACK,VEHICLE NON-COMMERCIAL,True,False,1132,11.0,24.0,,
12791439,7/24/2022 10:58,NARCOTICS,MANUFACTURE / DELIVER -  HEROIN (WHITE),VACANT LOT / LAND,True,False,1133,11.0,24.0,,
12771536,7/24/2022 11:30,BATTERY,SIMPLE,ATHLETIC CLUB,True,False,132,1.0,4.0,,
12840315,7/24/2022 13:45,THEFT,FROM BUILDING,HOTEL / MOTEL,False,False,123,1.0,42.0,,
12771682,7/24/2022 15:00,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,632,6.0,9.0,41.7359132,-87.63554685
12838195,7/24/2022 16:20,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,812,8.0,23.0,41.77404009,-87.77971126
12955431,7/24/2022 18:30,SEX OFFENSE,AGGRAVATED CRIMINAL SEXUAL ABUSE,HOTEL / MOTEL,False,False,1831,18.0,42.0,,
12772564,7/24/2022 19:53,CRIMINAL DAMAGE,TO PROPERTY,OTHER (SPECIFY),False,False,112,1.0,42.0,,
13054923,7/24/2022 21:00,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,False,1414,14.0,1.0,,
12941162,7/24/2022 21:32,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,False,False,632,6.0,9.0,,
12773299,7/24/2022 23:00,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,132,1.0,4.0,,
12845763,7/25/2022 0:00,THEFT,OVER $500,STREET,False,False,2534,25.0,26.0,,
13014155,7/25/2022 0:01,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,False,False,821,8.0,14.0,,
